time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656288010,a284b5,36.70578778800318,-102.34162026263299,242.84590436354839,138.95109118413498,0.0,SWA351  ,False,False,False,4066,11887.2,12527.28,1656287991.968,1656288008.802
1656288010,407510,49.79464773404396,-1.0986328125,267.1113929555638,12.456993525517596,0.0,WUK8130 ,False,False,False,7450,10363.2,10469.88,1656288009.742,1656288009.742
1656288010,a578d3,33.04198701502913,-117.30343565648914,28.831821103013528,344.47588900324575,-0.65024,N45143  ,False,False,False,,152.4,121.92,1656288009.615,1656288009.615
1656288010,4067ee,45.50688171386719,10.620247977120535,213.5097547389252,301.20051460398065,0.0,TOM4DJ  ,False,False,False,1167,10972.800000000001,11475.720000000001,1656288009.955,1656288009.958
1656288010,507c38,43.22236633300781,24.371316599291426,218.13032247224342,278.8180773147292,0.0,UZB3165 ,False,False,False,2042,11582.400000000001,12024.36,1656288009.897,1656288009.988
1656288010,a3d066,28.629043579101562,-81.44777738131006,61.65821127423857,190.0910572388889,0.32512,N345FH  ,False,False,False,,571.5,586.74,1656288009.642,1656288009.642
1656288010,a6a0f6,41.220794677734375,-70.45562744140625,93.47746175513812,264.9483106562376,6.1772800000000005,GPD526  ,False,False,False,,2499.36,2590.8,1656288009.985,1656288009.985
1656288010,484411,47.23081970214844,-70.80132293701172,267.6063319052777,47.41512528617688,0.0,KLM672  ,False,False,False,,11277.6,11772.9,1656288009.681,1656288009.681
1656288010,406735,52.91392698126324,-2.563502720424083,188.4368415442615,44.55757034196053,-9.10336,EXS74V  ,False,False,False,5235,4236.72,4282.4400000000005,1656288009.997,1656288009.997
1656288010,a6f637,35.39506530761719,-107.96287536621094,229.73769646264702,246.6497891358872,0.65024,LXJ548  ,False,False,False,5767,13098.78,13792.2,1656288009.807,1656288009.986
1656288010,a25522,37.83119201660156,-121.99493408203125,39.06049675783758,167.06194368281356,0.65024,N24998  ,False,False,False,5351,1066.8,1104.8999999999999,1656288009.923,1656288009.977
1656288010,c07721,45.570171808792374,-74.44892120361328,184.81074023382845,288.83843355798075,8.77824,TSC224  ,False,False,False,,4015.7400000000002,4130.04,1656288009.573,1656288009.927
1656288010,a517f4,41.988116765426376,-87.56390948628268,87.47968577959443,271.3478872801986,-5.20192,AWI3785 ,False,False,False,0250,1638.3000000000002,1684.0200000000002,1656288009.59,1656288009.948
1656288010,3c458c,45.08472507282839,-73.4119843273628,270.44394963334497,55.070481016573936,0.0,BOX425  ,False,False,False,2043,10058.4,10538.46,1656288009.997,1656288009.997
1656288010,a33843,42.872329970537606,-71.43402099609375,193.65519915325729,307.66139366376376,8.128,JBU811  ,False,False,False,1405,7048.5,7383.78,1656288009.996,1656288009.996
1656288010,ac8a63,40.23930358886719,-90.00799560546875,205.27347040751883,262.9462248696075,0.0,NKS653  ,False,False,False,5705,10980.42,11536.68,1656288009.412,1656288009.956
1656288010,a4ba02,39.768925036414196,-79.52685546875,209.19914439852434,266.75764552409186,0.0,RPA4780 ,False,False,False,3206,9753.6,10317.48,1656288009.837,1656288009.951
1656288010,0d07f0,35.90863037109375,-114.59781646728516,165.25187302235992,145.2710037204791,6.1772800000000005,AMX485  ,False,False,False,,3764.28,3992.88,1656288009.56,1656288009.797
1656288010,a26b51,33.463714599609375,-117.08212280273438,206.81480595709996,107.21799098888475,4.8768,AAY2813 ,False,False,True,4476,5684.52,6027.42,1656288009.615,1656288009.973
1656288010,a666cd,35.245071669756356,-119.78311741605717,248.17324564209156,142.7500364229193,0.0,SKW6270 ,False,False,False,6372,10668.0,11285.22,1656288009.541,1656288009.989
1656288010,c02651,37.432235459149894,-78.589623492697,239.48127973661687,199.05770451012833,0.0,JTL521  ,False,False,False,7454,12192.0,12839.7,1656288008.407,1656288009.949
1656288010,ad0074,42.09654235839844,-95.09253761985087,280.9759192298223,82.10726875598604,0.0,JBU1982 ,False,False,False,3250,10668.0,11087.1,1656288009.749,1656288009.749
1656288010,39cf01,46.267850196967686,-79.7065658569336,310.1512863383291,62.754912157479275,0.0,AFR153  ,False,False,False,0542,11277.6,11673.84,1656288009.68,1656288009.732
1656288010,a6df8f,36.036320055945446,-87.28000722032908,211.62352870697984,128.4857897170003,0.0,N542CC  ,False,False,False,,12496.800000000001,13159.740000000002,1656288009.91,1656288009.989
1656288010,40717a,45.62906038963188,21.787193298339844,213.0195760761404,305.76287060016324,0.0,EXS65MK ,False,False,False,3222,10972.800000000001,11414.760000000002,1656288009.229,1656288009.229
1656288010,c1e846,43.66426500223451,-79.60677010672435,,,,,True,False,False,,,,1656288007.816,1656288007.816
1656288010,a85ff5,33.24532718981727,-93.41377725406568,245.7922772762593,35.28674897505972,0.0,JBU1094 ,False,False,False,4062,10668.0,11330.94,1656288009.55,1656288009.55
1656288010,a08f76,39.03973078323623,-74.92718505859375,60.70003214852026,211.13031356149497,-0.65024,N135TJ  ,False,False,False,4331,792.48,830.58,1656288008.821,1656288009.953
1656288010,a87898,34.19508594577595,-77.8901481628418,269.49206757806644,184.81813987928103,0.0,JBU375  ,False,False,False,1026,10363.2,10949.94,1656288009.25,1656288009.25
1656288010,4acac5,57.70271301269531,12.935457229614258,139.91741951039617,115.24597356156947,13.655040000000001,SWE01N  ,False,False,False,0205,6080.76,6332.22,1656288009.67,1656288009.96
1656288010,a3311b,42.54790742518538,-71.03555368822674,114.4068401765347,19.98310652189998,0.32512,JBU206  ,False,False,False,0741,1501.14,1562.1000000000001,1656288009.758,1656288009.863
1656288010,a79898,39.546963966498936,-94.75347900390625,262.4879618609116,132.69669564505938,0.0,DAL364  ,False,False,False,,9425.94,9928.86,1656288009.996,1656288009.996
1656288010,a11eb4,30.620246499271715,-87.15827636718751,192.40480701776576,269.6936083777293,-14.305280000000002,UPS9524 ,False,False,False,6257,3840.48,4084.32,1656288009.912,1656288009.912
1656288010,a1ae72,48.360559495828916,-122.20967342979031,63.276612,167.3196165081802,0.0,N2070X  ,False,False,False,,914.4000000000001,929.6400000000001,1656288009.729,1656288009.783
1656288010,49d423,40.283843994140625,25.161865234375,264.53128675045184,148.19540513749277,0.0,TVP7204 ,False,False,False,2070,11285.220000000001,11765.28,1656288009.309,1656288010.0
1656288010,0d08fd,30.951004028320312,-88.29275692210479,240.15665337931034,46.38871658955133,0.0,VOI894  ,False,False,False,,10058.4,10721.34,1656288009.789,1656288009.912
1656288010,8963bf,24.939430366128178,53.62924251916274,186.65528485046633,136.22837623488056,-6.827520000000001,ADY425  ,False,False,False,,5897.88,6256.02,1656288008.982,1656288009.988
1656288010,a6652b,40.57725809388241,-73.38168057528412,195.68424631803836,15.241907778801906,-4.22656,JIA5289 ,False,False,False,2157,4930.14,5158.740000000001,1656288009.981,1656288009.997
1656288010,040187,36.68000793457031,22.815113067626953,280.45692118820114,153.05893597985522,0.0,ETH729  ,False,False,False,0116,11269.980000000001,11864.340000000002,1656288009.672,1656288009.851
1656288010,abb3b6,39.283571404925844,-107.26727294921875,229.5025727596008,310.54557301947614,0.0,AAL2009 ,False,False,False,6252,10363.2,10911.84,1656288006.264,1656288009.868
1656288010,a123e3,42.65336608886719,-80.83272066983312,213.717895020669,272.6213497565908,-0.32512,UAL2297 ,False,False,False,1673,9753.6,10233.66,1656288009.524,1656288009.862
1656288010,70605a,27.130142211914062,79.98730929392688,248.42958311590903,114.33594229917769,0.0,KAC411  ,False,False,False,,10058.4,10728.96,1656288009.355,1656288009.686
1656288010,a5c899,,,,,,ASA292  ,False,False,False,,,,,1656288008.784
1656288010,71c070,37.346951759467686,126.93896086319633,135.8414685083594,145.64793086828956,2.60096,TWB9525 ,False,False,False,,1874.52,1958.34,1656288009.821,1656288009.935
1656288010,4070e7,56.0372314453125,-3.110212846235811,83.2843368048604,243.59322405433613,-5.20192,EXS3N   ,False,False,False,7461,1028.7,1028.7,1656288009.581,1656288009.801
1656288010,a20f1a,42.02009582519531,-77.70498795942825,215.08743067905777,1.2334506048278504,-10.07872,UCA4303 ,False,False,False,7063,5585.46,5836.92,1656288009.96,1656288009.986
1656288010,4bb86d,50.89599609375,7.108970848289696,87.42521335088453,333.434948822922,7.80288,PGT35U  ,False,False,False,7655,525.78,586.7400000000001,1656288009.915,1656288009.985
1656288010,a82527,33.81431579589844,-118.14882239516899,19.20744035564302,277.6960517220166,-5.8521600000000005,N624AP  ,False,False,False,,137.16,106.67999999999999,1656288009.66,1656288009.959
1656288010,a513ac,41.930857512910485,-86.99485601380815,166.79810441945077,296.565051177078,0.0,UAL2608 ,False,False,False,1056,3009.9,3131.82,1656288009.056,1656288009.255
1656288010,a4f019,41.18997864804025,-96.03049538352275,79.9790850548887,193.768090451483,3.2512000000000003,N417WD  ,False,False,False,,1661.16,1783.0800000000002,1656288009.736,1656288009.755
1656288010,4b18b7,44.435879982123936,-63.59027397341845,224.82674273582577,71.73088509753909,-0.32512,NUM319  ,False,False,False,,11285.220000000001,11757.660000000002,1656288009.694,1656288009.694
1656288010,a92082,48.33146667480469,-122.70045353816107,42.636825744128565,138.4238712449307,0.65024,N68767  ,False,False,False,,1371.6000000000001,1409.7,1656288009.891,1656288009.891
1656288010,4bb5d6,50.1254013837394,15.003464157516891,242.7499833232162,131.39153114743365,-0.32512,MNB9346 ,False,False,False,1422,10050.78,10515.6,1656288009.684,1656288009.942
1656288010,a30bd0,48.72431945800781,-122.90701059194714,32.747098394500114,43.72696997994329,3.90144,N296AM  ,False,False,False,,243.84,266.7,1656288009.728,1656288009.728
1656288010,406a59,47.1697998046875,14.776400052584133,217.73808115123785,317.4895529219991,0.32512,EXS26VG ,False,False,False,5517,10972.800000000001,11483.340000000002,1656288009.861,1656288009.99
1656288010,155c24,42.04812259997352,31.273668865824856,224.2840145390815,79.02512674458892,1.6256000000000002,SDM6732 ,False,False,False,5163,10683.24,11026.14,1656288009.59,1656288009.759
1656288010,a0043f,40.07584394034693,-75.6984225186435,136.42469037527334,97.36620389322599,-1.30048,N10VJ   ,False,False,False,4216,1493.52,1562.1,1656288009.832,1656288009.832
1656288010,406670,39.840755139367054,-3.4642333984375,239.7689874943538,9.260221531171478,0.0,EZY9003 ,False,False,False,4515,11590.02,12016.74,1656288009.991,1656288009.991
1656288010,abc29a,45.943893173993644,-75.59761047363281,279.8712478662934,60.607824244760735,0.32512,DAL22   ,False,False,False,5756,10668.0,11148.06,1656288009.919,1656288009.919
1656288010,4ca75f,53.42530059814453,-6.25706699916293,51.13997732813295,275.1944289077348,-0.32512,RYR9302 ,True,False,False,3110,,,1656288004.034,1656288008.564
1656288010,7504c3,3.145022634732521,102.59606196962554,211.9933778655419,73.94001269283936,5.8521600000000005,AXM5202 ,False,False,False,,7612.38,8084.820000000001,1656288009.715,1656288009.715
1656288010,ab6634,39.865427825410485,-87.3536376953125,83.78490906978655,71.00879894999733,0.0,N8332Y  ,False,False,False,,2255.52,2308.86,1656288009.439,1656288009.439
1656288010,7c7ab5,-37.65559309619971,144.73388671875,118.54111521579783,273.48327146899766,4.8768,VOZ319  ,False,False,False,1447,662.94,822.96,1656288009.634,1656288009.968
1656288010,a02792,41.789520263671875,-88.76784584738994,215.36778875914683,255.33306369226932,-0.32512,EJA109  ,False,False,False,5743,13106.400000000001,13639.800000000001,1656288009.58,1656288009.804
1656288010,7c6d24,-29.571145267809868,150.6121108111213,201.97742328826934,233.59709785688875,0.0,VOZ464  ,False,False,False,1223,10363.2,10668.0,1656288009.653,1656288009.905
1656288010,a014c9,42.47584533691406,-85.620512528853,271.22178540609116,91.63036948156376,0.0,AAL16   ,False,False,False,0513,11277.6,11772.9,1656288009.97,1656288009.976
1656288010,a528d6,38.602046643273304,-107.87994384765625,216.4269026210732,234.3831625740694,0.0,SWA3439 ,False,False,False,1430,11582.400000000001,12192.000000000002,1656288009.796,1656288009.868
1656288010,abc4be,38.38730117021981,-106.54308153235394,256.2344294714811,73.675376678197,0.0,SWA538  ,False,False,False,7231,11277.6,11879.58,1656288009.865,1656288009.865
1656288010,8014c0,24.974075317382812,89.51817830403647,217.3280840374418,57.17513454990505,0.0,IGO447  ,False,False,False,1424,11269.980000000001,12039.600000000002,1656288009.718,1656288009.876
1656288010,a3203b,42.73476810778602,-71.21963855832121,145.14707211091542,35.04192940153902,0.0,LXJ350  ,False,False,False,,586.74,601.98,1656288009.657,1656288009.657
1656288010,485a82,45.352935791015625,17.24520002092634,221.7516217677212,317.5385445983988,3.2512000000000003,TFL15D  ,False,False,False,5507,11529.060000000001,12054.840000000002,1656288009.573,1656288009.696
1656288010,a49ce2,40.21792137016684,-83.20445667613637,252.2035148179863,109.54376095068194,0.32512,ATN3450 ,False,False,False,7552,11285.220000000001,11856.720000000001,1656288009.154,1656288009.775
1656288010,8a0825,,,244.78940812683402,306.19557744619016,0.0,,False,False,False,,,,,1656288008.475
1656288010,a1f94c,41.17391812599311,-92.52485795454544,273.8321190311737,93.98591869646256,0.0,SWA2453 ,False,False,False,,9448.800000000001,9890.760000000002,1656288005.943,1656288007.854
1656288010,acb2ba,38.4100341796875,-84.62289363779917,256.9775229181735,101.78232513446233,0.0,SWQ1219 ,False,False,False,,10058.4,10652.76,1656288009.658,1656288009.658
1656288010,8013fd,28.08160400390625,75.01005319448618,231.648940719021,99.58783302481866,0.0,IGO1412 ,False,False,False,,10675.62,11430.0,1656288009.02,1656288009.9
1656288010,a2c5db,41.79066467285156,-122.86110617897728,225.92703086660978,175.82143103111054,0.32512,SKW3530 ,False,False,False,1516,10668.0,11170.92,1656288009.623,1656288009.623
1656288010,851ca8,38.78271587824417,140.26837158203125,210.71176599089347,136.68177634553354,9.42848,JAL162  ,False,False,False,,9243.060000000001,9730.74,1656288009.911,1656288009.911
1656288010,0d0e12,,,228.76162610913212,320.4748839818981,0.0,,False,False,False,,,,,1656288007.974
1656288010,75860f,14.48712158203125,121.5655675427667,126.4915175008789,16.297488437887974,-2.9260800000000002,CEB552  ,False,False,False,,2994.6600000000003,3185.1600000000003,1656288009.487,1656288009.487
1656288010,4007fa,36.542110119835804,3.797821694232048,249.87578289278386,164.47588900324575,0.0,BAW59   ,False,False,False,2012,10058.4,10660.38,1656288009.728,1656288009.926
1656288010,407994,41.97340393066406,-70.53516041148794,254.2706799601721,236.88865803962796,0.0,BAW179  ,False,False,False,0736,10363.2,10881.36,1656288009.656,1656288009.844
1656288010,ae1477,31.13837290618379,-91.59636840820309,125.61812374109876,222.51044707800085,-0.32512,MNTNA57 ,False,False,False,,5471.16,5791.2,1656288009.873,1656288009.873
1656288010,7c60fa,-32.18030509302173,150.82608592753508,207.41282222645785,1.7055738384498762,0.0,TFW     ,False,False,False,1360,8534.4,8648.699999999999,1656288009.727,1656288009.962
1656288010,a20433,39.11183166503906,-76.80183742357337,208.45712697904187,88.16150745823032,9.42848,UAL992  ,False,False,False,2103,6057.900000000001,6355.080000000001,1656288009.92,1656288009.978
1656288010,ab9ab3,39.1163092144465,-74.23223876953125,198.3219986075064,221.2138879646184,6.502400000000001,N847JS  ,False,False,False,1526,11513.82,12077.699999999999,1656288009.535,1656288009.964
1656288010,abf32b,33.62021236096398,-84.66196060180664,91.58403668329568,90.96556778740093,0.0,EDV5096 ,False,False,False,,868.6800000000001,929.6400000000001,1656288009.749,1656288009.749
1656288010,5113fc,59.416390111890884,24.7998125799771,,,,TXLU02  ,True,False,False,,,,1656288006.567,1656288006.567
1656288010,474801,47.44654122045485,19.247501079852764,,,,TXLU00  ,True,False,False,5424,,,1656288009.174,1656288009.174
1656288010,aa735a,39.090658931408896,-76.5804443359375,91.77888580790578,307.25528945357706,-2.9260800000000002,SWA812  ,False,False,False,4075,541.02,571.5,1656288009.725,1656288009.811
1656288010,a55ef3,41.730589785818324,-88.27208053234011,187.37417760676334,53.82227469241374,0.0,UAL766  ,False,False,False,2172,3002.28,3124.2000000000003,1656288009.629,1656288009.71
1656288010,34234e,,,,,,TXLU10  ,True,False,False,,-144.78,,,1656288009.528
1656288010,ab6339,31.459304809570312,-104.85927806181067,231.1044838018229,292.5119449430222,0.0,SWA1543 ,False,False,False,2427,10972.800000000001,11620.500000000002,1656288009.816,1656288009.816
1656288010,aa56d5,35.52227783203125,-81.37882232666016,253.44917862145445,190.76253722314243,0.0,UAL1523 ,False,False,False,5141,10972.800000000001,11612.880000000001,1656288009.586,1656288009.804
1656288010,40777c,52.26969909667969,1.392059326171875,224.7931917326244,273.80535268798644,-0.32512,EXS3HE  ,False,False,False,7545,11582.400000000001,11742.420000000002,1656288009.867,1656288009.997
1656288010,a7bbe9,40.69184875488281,-74.5750732421875,148.94553128561574,10.145544433896339,-6.827520000000001,JBU96   ,False,False,False,1656,1775.46,1874.52,1656288009.578,1656288009.964
1656288010,845f30,33.6214599609375,131.702251823581,219.4940301250733,57.53910714810458,0.0,FDA6061 ,False,False,False,,9448.800000000001,10058.400000000001,1656288009.967,1656288009.967
1656288010,010205,42.7485941224179,13.536689226017442,248.11405323096037,128.0104344141598,0.32512,MSR780  ,False,False,False,2242,10668.0,11231.88,1656288009.952,1656288009.952
1656288010,3c4b28,45.89849853515625,-74.84858070931779,286.89421556462526,63.25116186862344,0.0,DLH441  ,False,False,False,3613,10668.0,11155.68,1656288009.927,1656288009.927
1656288010,a642e3,41.90702276714777,-103.38914028433862,268.17684960199256,79.16428813016317,-0.65024,N502RP  ,False,False,False,6011,13098.78,13647.42,1656288009.908,1656288009.908
1656288010,76cd11,,,,,,SIA255  ,False,False,False,,,,,1656288007.033
1656288010,c058ae,36.18547342591366,-114.42874340300864,178.06972076878083,68.47523107615358,3.5763200000000004,ROU1852 ,False,False,False,,3634.7400000000002,3855.7200000000003,1656288009.958,1656288009.958
1656288010,a31b69,33.86302185058594,-117.96625876913265,56.112140654505346,267.8983456723287,-0.97536,N3JA    ,False,False,False,4113,906.7800000000001,891.5400000000001,1656288009.96,1656288009.96
1656288010,a2fa71,38.43916036314884,-112.50445556640625,229.84768397381848,14.782726042615675,-0.32512,AAY1409 ,False,False,False,,9151.62,9662.160000000002,1656288009.756,1656288009.756
1656288010,adf991,,,,,,TEST1234,False,False,False,6044,853.44,,,1656288009.565
1656288010,4005bf,43.60548116393008,-69.41691807338168,243.45542551108204,50.65948184016248,0.0,BAW9E   ,False,False,False,6624,11277.6,11803.380000000001,1656288009.843,1656288009.847
1656288010,a062ec,40.64019012451172,-73.79206848144531,,,,DAL1577 ,True,False,False,1142,-22.86,,1656287998.567,1656288003.48
1656288010,ab28d7,37.19966125488281,-84.43261978474067,223.36172697289655,260.3207315379198,0.0,UAL1869 ,False,False,False,5325,10370.82,10972.8,1656288009.668,1656288009.687
1656288010,71c371,36.12593078613281,126.97494506835938,224.68072991953593,5.123165537128152,-5.20192,AAR8906 ,False,False,False,,6995.160000000001,7406.640000000001,1656288009.801,1656288009.824
1656288010,a4795a,28.7663967326536,-81.3863956227022,158.23648518137958,326.6715782182364,10.40384,DAL1746 ,False,False,False,,3246.1200000000003,3413.76,1656288009.864,1656288009.893
1656288010,06a068,25.353790283203125,51.506245930989586,136.58754623201946,260.6795865532235,8.45312,QTR16U  ,False,False,False,,1150.6200000000001,1074.42,1656288009.484,1656288009.863
1656288010,ac1547,31.561386108398438,-83.2290828929228,246.4358593340777,154.39781244855823,0.0,AAL2529 ,False,False,False,5640,10668.0,11315.7,1656288009.987,1656288009.988
1656288010,4bb1e4,36.25842078257415,33.481886843417556,256.05930095448264,128.22834521194187,0.0,THY9CW  ,False,False,False,5345,4015.7400000000002,11102.34,1656287010.62,1656288009.584
1656288010,abeca0,40.179473876953125,-104.59490966796875,108.43059092971319,255.4363074090636,-0.32512,SKW5587 ,False,False,False,3270,2926.08,3116.58,1656288009.89,1656288009.989
1656288010,a4e108,41.965850830078125,-87.72214716131037,92.08691298320143,270.32008482378166,-4.55168,UAL1717 ,False,False,False,3254,876.3000000000001,922.0200000000001,1656288009.279,1656288009.903
1656288010,a445ee,41.96269924357786,-83.66580696993094,216.77634899134475,295.28796826182304,0.0,UAL326  ,False,False,False,7017,9753.6,10241.28,1656288009.484,1656288009.875
1656288010,a667e8,32.08781433105469,-95.17994384765626,249.61191851947282,11.773105727260504,0.0,GTI3639 ,False,False,False,4033,11277.6,11978.640000000001,1656287992.914,1656288009.718
1656288010,abb9b2,31.840805053710938,-87.64617919921875,249.8365917589447,208.94001269283936,7.477760000000001,SWA2163 ,False,False,False,,9875.52,10477.5,1656288009.271,1656288009.788
1656288010,4ca9ed,48.56310828257415,3.3480834960937496,245.11785559114293,335.0484877558032,0.0,RYR7847 ,False,False,False,4023,11582.400000000001,11864.340000000002,1656288009.765,1656288009.993
1656288010,4a4d79,44.559103755627646,26.00343285537348,64.65232884107103,84.06258390051848,-3.2512000000000003,HYS236  ,False,False,False,4153,342.90000000000003,426.72,1656288009.897,1656288009.897
1656288010,4caa41,42.4354837708554,-87.18398692995999,149.92578747636406,249.5129858066693,-0.32512,EIN1TV  ,False,False,False,0767,3017.52,3116.58,1656288008.718,1656288009.93
1656288010,a34fc0,43.03509521484375,-76.80701677189313,84.04352455133413,78.34615941416565,0.0,N312RK  ,False,False,False,,617.22,594.36,1656288009.577,1656288009.958
1656288010,a4bef6,40.6541633605957,-73.77947998046875,,,,,True,False,False,,,,1656288009.704,1656288009.704
1656288010,a075df,38.595901747881356,-77.6390380859375,236.05356977059068,214.97156107444584,-0.32512,RPA4863 ,False,False,False,6230,10363.2,10942.320000000002,1656288009.92,1656288009.959
1656288010,a8e24d,39.49488830566406,-85.83212147588313,224.82674273582577,270.6555295135903,0.0,UAL523  ,False,False,False,6656,10386.060000000001,10934.7,1656288009.538,1656288009.998
1656288010,acdbec,46.03345967955508,-93.55393981933594,208.47680451277932,279.2298862437277,0.0,ASA12   ,False,False,False,,10363.2,10530.84,1656288009.782,1656288009.782
1656288010,48e304,54.3568252304853,18.480085893110793,,,,,True,False,True,3240,,,1656288009.546,1656288009.546
1656288010,4ca304,41.359405517578125,-7.16815185546875,189.65339311653636,256.1899229081011,-7.152640000000001,RYR42HC ,False,False,False,4071,7734.3,7924.8,1656288009.684,1656288009.684
1656288010,a557c3,36.174254336599574,-114.83821787732711,236.58384103998083,46.938501769386995,0.0,SWA1441 ,False,False,False,7755,11277.6,11917.68,1656288009.639,1656288009.959
1656288010,ac0bfb,37.93766784667969,-111.48037524933508,221.8417100177828,244.74230191770204,0.0,SWA2633 ,False,False,False,3212,11582.400000000001,12207.240000000002,1656288009.36,1656288009.94
1656288010,a73659,41.502251059322035,-87.7021966978561,205.87275014161568,284.1751420552525,-0.32512,LXJ564  ,False,False,False,7512,13716.0,14257.02,1656288009.663,1656288009.804
1656288010,c03001,45.78547668457031,-78.71603616854037,279.4884817041039,79.39330170677937,0.32512,ACA776  ,False,False,False,2070,10660.380000000001,11079.480000000001,1656288009.841,1656288009.844
1656288010,a22e79,38.703094482421875,-90.98978457243544,72.50740981297457,164.78053516882622,2.9260800000000002,N24JL   ,False,False,False,,1280.16,1325.88,1656288009.919,1656288009.957
1656288010,780da8,52.642527434785485,102.84113420758929,256.6436291464884,132.80676542362446,0.0,CSN462  ,False,False,False,,10058.4,10370.82,1656288009.066,1656288009.974
1656288010,abd536,40.70649719238281,-111.428466796875,254.1400221875632,90.34794580066568,-0.65024,SWA761  ,False,False,False,,11277.6,11833.86,1656288009.623,1656288009.623
1656288010,a59d67,41.27218990002648,-85.80434625799006,210.38684112305535,273.925907703684,-2.27584,AWI3867 ,False,False,False,2624,7863.84,8229.6,1656288008.607,1656288009.871
1656288010,a0e086,33.00078828456038,-111.80763711734693,254.82016505058033,95.56096609040748,0.0,AAL2747 ,False,False,False,,10058.4,10660.38,1656288009.877,1656288009.877
1656288010,c060b1,43.535980224609375,-79.240169081577,108.96623424798454,344.38901146632037,-1.95072,POE482  ,False,False,False,6222,502.92,472.44,1656288009.602,1656288009.986
1656288010,a042c9,37.65385437011719,-122.68327428939494,155.0423608301736,341.0239738566116,-5.20192,VTE116  ,False,False,False,4240,2240.28,2346.96,1656288009.976,1656288009.976
1656288010,43bf95,55.03681376828985,-1.7098929665305604,,,,TXLU01  ,True,False,True,5454,,,1656288009.246,1656288009.246
1656288010,800be9,21.091415405273438,85.40481844815342,253.2010587360375,241.61251613528913,0.0,IAD510  ,False,False,False,2654,10972.800000000001,11742.420000000002,1656288009.876,1656288009.876
1656288010,a7f3ae,39.55962617518538,-81.77398681640625,217.70769245014344,5.831839609611162,-4.8768,JIA5197 ,False,False,False,1471,7368.54,7749.54,1656288008.677,1656288009.776
1656288010,4b5dcc,,,,,,RU7     ,False,False,False,,,,,1656288006.968
1656288010,8467a0,34.15076821537341,134.29149627685547,211.37389030665227,229.8373392369937,7.477760000000001,APJ213  ,False,False,False,,7498.08,8001.0,1656288009.419,1656288009.546
1656288010,ac0564,35.976360773636124,-77.01667298661903,253.39591862482328,220.0587610874783,0.0,N874C   ,False,False,False,2461,13106.400000000001,13677.900000000001,1656288009.185,1656288009.829
1656288010,4bd149,48.44114141949152,10.992760909231084,222.96859954531175,320.6175805901268,0.32512,CAI3A   ,False,False,False,3215,11582.400000000001,12054.840000000002,1656288009.651,1656288010.0
1656288010,a54c60,41.887481689453125,-87.84355857155538,109.52342404978582,136.33221985386965,4.55168,UAL2174 ,False,False,False,,1264.92,1295.3999999999999,1656288009.696,1656288009.804
1656288010,4b984f,49.0367431640625,12.351661095252403,246.85808551646707,120.84089228970694,0.0,FHY588  ,False,False,False,4701,10668.0,11125.2,1656288009.97,1656288009.989
1656288010,a963f7,39.066650390625,-111.23937855596128,211.8591323110198,260.3546978806782,-0.32512,FFT663  ,False,False,False,3753,10355.58,10904.22,1656288009.941,1656288009.941
1656288010,a0433b,41.89105534957627,-90.10884129723837,188.7609937615236,265.9366340070669,0.0,RPA4512 ,False,False,False,2751,9753.6,10180.32,1656288009.794,1656288009.948
1656288010,a77721,39.66920471191406,-77.67943009086275,214.1453095886031,279.1228962053785,-0.65024,JIA5081 ,False,False,False,6364,9136.380000000001,9639.300000000001,1656288009.81,1656288009.959
1656288010,738051,40.16935729980469,10.9130859375,252.55428227499573,102.11105975960334,2.9260800000000002,ELY398  ,False,False,False,,10591.800000000001,11170.920000000002,1656288009.166,1656288009.536
1656288010,a748f8,38.099422131554554,-86.72744750976562,214.69640988292542,258.528519703566,-0.32512,GJS4527 ,False,False,False,2174,11582.400000000001,12260.580000000002,1656288009.668,1656288009.948
1656288010,acf0da,39.54396057128906,-108.4711224099864,258.3973912498372,56.53139490319698,0.0,AAL481  ,False,False,False,1027,10058.4,10584.18,1656288009.869,1656288009.939
1656288010,a07579,35.38398354740466,-94.20823117519944,249.41410232042657,94.96974072811031,0.0,DAL718  ,False,False,False,2655,10660.380000000001,11308.080000000002,1656288004.838,1656288009.007
1656288010,a466bf,35.77772237486759,-95.95651829496342,54.30004549909858,41.543380827958,0.0,N383DE  ,False,False,False,0223,838.2,914.4000000000001,1656285415.011,1656288008.094
1656288010,a2b05b,39.98739468849311,-104.63790893554688,102.40537305002117,207.85238011860304,-3.5763200000000004,UCA4955 ,False,False,False,1174,2308.86,2461.26,1656288009.583,1656288009.99
1656288010,a1b162,40.133148193359375,-104.68426513671875,98.77458768883137,180.29841281999487,-4.55168,SKW5576 ,False,False,False,3641,2796.54,2979.42,1656288009.859,1656288009.99
1656288010,a27e39,,,85.22087448947066,256.383191056359,8.128,,False,False,False,,,,,1656288004.98
1656288010,7cfa06,-32.40017131223516,152.35195237763074,66.75889659551183,155.40988283380398,-1.30048,SIGMA43 ,False,False,False,,1623.0600000000002,1744.9800000000002,1656288009.415,1656288009.415
1656288010,c01a5a,37.18217468261719,-88.83141700257647,211.3469693189751,228.35487873928736,0.32512,JZA743  ,False,False,False,0516,10972.800000000001,11612.880000000001,1656288009.949,1656288009.957
